1632772800000,43011.82000000,43400.00000000,42098.00000000,42147.35000000,6650.19466000,1632787199999,284357192.27228830,161058,3157.38795000,135014374.21346960,0
1632787200000,42147.35000000,42703.65000000,41942.00000000,42558.40000000,6135.42718000,1632801599999,259880829.70844030,144714,2963.32604000,125562067.98887930,0
1632801600000,42558.41000000,42787.38000000,41650.00000000,41775.25000000,6587.71759000,1632815999999,278111346.55313340,160520,2996.13369000,126459238.91030300,0
1632816000000,41777.79000000,42174.26000000,41514.12000000,42101.49000000,8390.10412000,1632830399999,351210241.03459820,179651,4104.19005000,171819293.25584770,0
1632830400000,42105.61000000,42593.69000000,41278.49000000,41447.18000000,10870.85097000,1632844799999,454595867.21428100,258992,5249.21217000,219481217.96705660,0
1632844800000,41447.18000000,41763.97000000,41115.00000000,41601.99000000,6244.97250000,1632859199999,258805494.50906640,161404,3007.97910000,124666274.53907650,0
1632859200000,41601.80000000,42017.33000000,40888.00000000,41026.54000000,5143.19004000,1632873599999,213701608.81933890,140108,2389.24925000,99318779.55128240,0
1632873600000,41025.01000000,42274.76000000,40753.88000000,42199.99000000,7546.17963000,1632887999999,313533837.23527220,169610,3743.45109000,155572502.40380430,0
1632888000000,42199.99000000,42476.26000000,42000.00000000,42450.25000000,3870.25890000,1632898799999,163520851.61423940,95445,1997.93245000,84418105.78438740,0
1632902400000,42442.00000000,42500.00000000,42000.00000000,42399.98000000,4019.72227000,1632916799999,170091662.75805140,118617,2005.96211000,84891046.46531310,0
1632916800000,42399.98000000,42590.00000000,41619.99000000,41698.98000000,7424.90548000,1632931199999,312476956.51322670,194183,3391.91428000,142756483.77416160,0
1632931200000,41698.97000000,41824.01000000,41052.40000000,41207.86000000,5907.52309000,1632945599999,244634271.90360010,178663,2911.75750000,120583744.55735880,0
1632945600000,41207.87000000,41580.67000000,40900.00000000,41524.28000000,4742.94550000,1632959999999,195367896.03198650,128391,2287.40917000,94244459.80203340,0
1632960000000,41524.29000000,43729.68000000,41410.17000000,43591.23000000,10700.82651000,1632974399999,458350766.77781370,239051,5579.68121000,238966636.28578830,0
1632974400000,43591.24000000,43830.00000000,43217.16000000,43286.88000000,5896.65545000,1632988799999,256632944.70361460,172787,2734.04811000,118995197.66078160,0
1632988800000,43286.88000000,43446.77000000,42697.01000000,43072.29000000,7385.82971000,1633003199999,318087829.79291670,164189,3681.20536000,158592164.14274590,0
1633003200000,43072.29000000,43777.00000000,42850.00000000,43149.02000000,9589.71375000,1633017599999,414890602.80751220,234625,4858.44157000,210244173.10031030,0
1633017600000,43149.02000000,44141.37000000,42819.86000000,43532.31000000,8533.13649000,1633031999999,371065092.56325950,235981,4457.08300000,193985027.29668100,0
1633032000000,43532.32000000,43915.89000000,43100.00000000,43824.10000000,4275.06590000,1633046399999,186458766.91956060,151182,2038.48049000,88904749.73952650,0
1633046400000,43820.01000000,44059.00000000,43283.03000000,43635.79000000,5635.94634000,1633060799999,246043694.04148280,134614,2660.39924000,116127851.57506420,0
1633060800000,43635.79000000,44836.00000000,43456.46000000,44788.42000000,8500.06920000,1633075199999,375680549.47802550,192367,4824.19205000,213229593.01882030,0
1633075200000,44788.42000000,47786.70000000,44700.00000000,47488.08000000,21685.65842000,1633089599999,1006723829.15345840,553471,11689.18170000,542802854.40894190,0
1633089600000,47488.07000000,47886.11000000,46763.68000000,47363.68000000,14747.75492000,1633103999999,697429370.78892920,363123,6788.81732000,321042706.84203890,0
1633104000000,47363.69000000,48190.00000000,47232.98000000,48030.00000000,8403.11668000,1633118399999,400427153.61028670,255196,4519.01366000,215406629.89206510,0
1633118400000,48029.99000000,48495.00000000,47710.01000000,48141.61000000,7272.32936000,1633132799999,349790289.52029160,272466,3675.27924000,176801889.60089660,0
1633132800000,48141.60000000,48224.01000000,47443.98000000,47520.84000000,6138.50236000,1633147199999,293262274.65379640,173350,2995.92544000,143123331.77615440,0
1633147200000,47520.84000000,47900.00000000,47430.18000000,47725.01000000,4435.01689000,1633161599999,211486887.98275490,142184,2278.27695000,108615837.28732560,0
1633161600000,47725.00000000,47899.01000000,47478.44000000,47683.45000000,3471.37761000,1633175999999,165420353.48110640,117608,1635.85392000,77952092.38835200,0
1633176000000,47683.46000000,48336.59000000,47616.80000000,47828.52000000,7082.00484000,1633190399999,339078727.59146650,208515,3711.64772000,177734726.66048740,0
1633190400000,47831.94000000,48267.00000000,47650.00000000,48239.99000000,4984.54689000,1633204799999,238934236.26280860,170626,2469.31449000,118371966.74285910,0
1633204800000,48240.00000000,48300.00000000,47500.00000000,47634.90000000,4397.53272000,1633219199999,210882400.56051200,183833,2089.48510000,100209654.30102410,0
1633219200000,47634.89000000,47963.00000000,47088.00000000,47898.66000000,5228.21154000,1633233599999,248447039.54276000,185278,2537.65764000,120612854.71670410,0
1633233600000,47894.44000000,48100.00000000,47788.34000000,47895.99000000,2555.92029000,1633247999999,122519950.13290560,113626,1253.15051000,60075890.58254610,0
1633248000000,47896.00000000,48048.00000000,47600.00000000,47974.86000000,3925.68937000,1633262399999,187803796.64715280,132937,1890.07617000,90428280.12093920,0
1633262400000,47974.86000000,48150.00000000,47799.18000000,47879.82000000,4201.80220000,1633276799999,201563470.64880290,152254,2050.83839000,98393989.50799310,0
1633276800000,47879.81000000,49228.08000000,47821.96000000,48774.76000000,8607.23932000,1633291199999,418805984.20035190,311208,4797.96164000,233448495.30022880,0
1633291200000,48774.76000000,48837.88000000,47601.89000000,48200.01000000,6306.19329000,1633305599999,303624221.01860420,218991,2897.13079000,139483536.17913790,0
1633305600000,48200.01000000,48280.71000000,47336.00000000,47468.79000000,5884.57398000,1633319999999,281326457.58260480,179335,2671.72734000,127755788.35584590,0
1633320000000,47468.79000000,47865.51000000,47234.21000000,47838.54000000,4578.42683000,1633334399999,218163996.18198080,149386,2318.04204000,110452357.30672420,0
1633334400000,47838.54000000,47962.51000000,47352.77000000,47585.85000000,4662.09258000,1633348799999,221994023.20467050,157037,2000.91592000,95281230.70606180,0
1633348800000,47585.84000000,48500.00000000,46891.00000000,47758.23000000,10791.88677000,1633363199999,514762067.07818890,309463,5329.96294000,254301484.86843520,0
1633363200000,47758.22000000,49536.12000000,47694.41000000,49380.00000000,14116.14153000,1633377599999,690177634.11661550,425808,7386.74130000,361177402.18806340,0
1633377600000,49380.00000000,49498.78000000,48556.09000000,49224.94000000,6763.37203000,1633391999999,332040182.96229610,216663,3325.10186000,163264537.36352120,0
1633392000000,49224.93000000,49799.00000000,49022.40000000,49306.68000000,6864.56149000,1633406399999,338912805.70230280,238888,3282.68814000,162100005.39160710,0
1633406400000,49306.68000000,49664.14000000,49088.00000000,49476.51000000,4989.66359000,1633420799999,246251513.70615650,154347,2459.53841000,121391989.17068690,0
1633420800000,49476.52000000,50350.00000000,49376.06000000,49877.06000000,10294.60776000,1633435199999,514363392.92508500,297979,5477.95018000,273752294.40744360,0
1633435200000,49877.06000000,50388.00000000,49575.94000000,49793.57000000,9995.23455000,1633449599999,499565424.88221650,294387,4874.58176000,243667222.42939030,0
1633449600000,49793.57000000,51388.00000000,49640.36000000,51190.11000000,10381.58737000,1633463999999,524513349.29047120,339217,5724.48579000,289302556.76673450,0
1633464000000,51190.11000000,51886.30000000,51104.47000000,51471.99000000,9600.01317000,1633478399999,494495342.51149060,316833,4868.16618000,250831804.83286640,0
1633478400000,51471.99000000,51600.00000000,50917.73000000,51513.81000000,6868.61220000,1633492799999,352577946.61090570,209980,3291.91616000,168997359.41487130,0
1633492800000,51512.13000000,51828.00000000,51088.00000000,51449.99000000,9945.20825000,1633507199999,511790462.73689650,242796,4749.04032000,244355161.60741940,0
1633507200000,51450.00000000,51500.00000000,50382.41000000,51306.56000000,14543.35572000,1633521599999,741085459.25583550,382671,7150.27094000,364404952.27226860,0
1633521600000,51306.57000000,55555.00000000,51259.84000000,54984.19000000,29280.48900700,1633535999999,1574121368.36894087,928938,16074.34540000,863919428.24548299,0
1633536000000,54984.20000000,55109.67000000,54446.54000000,55049.99000000,10656.02466000,1633550399999,583458568.09627580,341227,5155.26840000,282317328.48113750,0
1633550400000,55049.99000000,55750.00000000,54812.00000000,55315.00000000,8583.85534400,1633564799999,473893460.31266790,337514,4243.18629700,234331883.64206070,0
1633564800000,55315.00000000,55332.31000000,54112.00000000,54810.94000000,9577.20435000,1633579199999,525022479.11959310,299287,4702.77541000,257806074.42688910,0
1633579200000,54810.93000000,55237.04000000,54235.33000000,54755.92000000,9647.56154000,1633593599999,527170758.01783730,256789,4917.45827000,268599335.45020940,0
1633593600000,54755.91000000,54778.91000000,53786.13000000,54305.54000000,10697.68790000,1633607999999,579819151.53339840,336624,5138.74826000,278538369.94304550,0
1633608000000,54305.53000000,54700.00000000,53357.00000000,53899.99000000,12060.71474000,1633622399999,652007910.24185010,382857,5472.91415000,295832567.54067040,0
1633622400000,53902.39000000,54330.00000000,53400.00000000,53962.76000000,7836.33158000,1633636799999,423288542.45009440,244406,3701.42854000,199910446.69738400,0
1633636800000,53962.75000000,54640.30000000,53607.27000000,53785.22000000,5097.87755000,1633651199999,275834279.72586980,183184,2552.57386000,138139822.98078850,0
1633651200000,53785.22000000,54429.99000000,53691.02000000,53815.22000000,5375.83993000,1633665599999,290331240.25105560,167904,2534.84592000,136924726.98999380,0
1633665600000,53815.21000000,54967.97000000,53617.61000000,54829.39000000,8039.67280000,1633679999999,435971701.95004570,223884,4057.71927000,220160534.48978800,0
1633680000000,54829.38000000,56100.00000000,54753.66000000,55242.72000000,13260.47223000,1633694399999,735319526.21380374,442316,6821.37450000,378345143.86056450,0
1633694400000,55242.71000000,55300.00000000,54024.84000000,54324.84000000,9801.73911000,1633708799999,535204351.47531860,349282,4648.64385000,253840833.64047880,0
1633708800000,54324.83000000,54700.00000000,54042.38000000,54686.48000000,4641.59746000,1633723199999,252509116.23718130,163545,2293.31640000,124761182.97299920,0
1633723200000,54686.48000000,54774.35000000,53775.83000000,53951.43000000,5040.93632000,1633737599999,272751688.96667440,201901,2287.29340000,123767534.91434990,0
1633737600000,53955.67000000,54699.00000000,53661.67000000,54560.58000000,4885.17671000,1633751999999,264537930.00169130,158819,2402.25678000,130131238.55150750,0
1633752000000,54562.58000000,55100.00000000,54384.27000000,54917.55000000,4846.20259000,1633766399999,265437074.86953330,153563,2461.18745000,134857019.28583280,0
1633766400000,54917.56000000,55340.30000000,54490.55000000,54792.68000000,10880.54655000,1633780799999,596739652.66817350,313282,5556.26484000,304782656.98663850,0
1633780800000,54792.68000000,55489.00000000,54792.68000000,54977.29000000,12974.62361000,1633795199999,714892271.27281770,380750,6544.64728000,360618706.26877760,0
1633795200000,54977.29000000,55149.96000000,54592.21000000,54656.81000000,11444.01939000,1633809599999,627775514.74200790,308826,5638.57204000,309321001.75205430,0
1633809600000,54656.81000000,55165.00000000,54323.00000000,54949.72000000,10146.51128000,1633823999999,555480347.14136880,294243,5083.81910000,278333717.36415820,0
1633824000000,54949.72000000,55199.00000000,54080.00000000,55049.15000000,13788.55433000,1633838399999,754487381.97034880,349213,6775.68942000,370789396.97935300,0
1633838400000,55049.16000000,56074.43000000,54850.00000000,55668.81000000,15429.10845000,1633852799999,856741875.05186460,428869,8184.66028000,454490142.27400290,0
1633852800000,55668.81000000,55928.00000000,54680.00000000,55144.99000000,14352.73087000,1633867199999,792278525.08307780,383494,7012.13094000,387172557.21205870,0
1633867200000,55145.00000000,55551.38000000,54638.00000000,55373.01000000,12625.99494000,1633881599999,696127172.53716690,359896,6134.10425000,338198791.64782720,0
1633881600000,55370.28000000,55523.36000000,55000.00000000,55450.25000000,11798.42221000,1633895999999,652126361.66561820,335359,5900.30839000,326132659.07004320,0
1633896000000,55450.25000000,56561.31000000,54333.85000000,54659.00000000,21243.02532800,1633910399999,1172197009.08179984,570345,10650.02246800,587638699.65899402,0
1633910400000,54659.01000000,56750.00000000,54415.06000000,56507.09000000,13331.56205900,1633924799999,739664966.13559511,375783,6764.45173500,375399924.41140273,0
1633924800000,56505.05000000,57049.00000000,56142.85000000,56789.76000000,8050.99524900,1633939199999,455817950.50197849,288113,4456.65391700,252383409.39743331,0
1633939200000,56789.76000000,56879.95000000,55862.78000000,56407.51000000,7651.44583000,1633953599999,431665311.87578350,222066,3654.91706000,206226124.79407440,0
1633953600000,56406.68000000,57678.00000000,56092.33000000,57490.18000000,11163.00955600,1633967999999,637339721.64137949,352866,5535.13955900,316100877.04044985,0
1633968000000,57490.17000000,57839.04000000,57168.67000000,57488.33000000,6722.16036700,1633982399999,386277726.42968963,239096,3481.77103200,200102661.15677566,0
